Abstract Loop,Loop Length,TM0 - BMT Count,TM0 - BMT Songs,TM0 - FMT Count,TM0 - FMT Songs,TM0 - BFMT Count,TM0 - BFMT Songs,TM0 - BFMF Count,TM0 - BFMF Songs,TM7 - BMT Count,TM7 - BMT Songs,TM7 - FMT Count,TM7 - FMT Songs,TM7 - BFMT Count,TM7 - BFMT Songs,TM7 - BFMF Count,TM7 - BFMF Songs,TM1 - BMT Count,TM1 - BMT Songs,TM1 - FMT Count,TM1 - FMT Songs,TM1 - BFMT Count,TM1 - BFMT Songs,TM1 - BFMF Count,TM1 - BFMF Songs,Total All Songs,Forms,Boundary Forms,# Abstract Licks,Average Licks Length,Min Lick Length,Max Lick Length,Average Reps,Song IDs,Files
2maj_5maj_5maj_2maj_5maj_5maj_7maj_5maj,8,0,0,0,0,0,0,29,12,0,0,0,0,0,0,26,11,0,0,0,0,0,0,26,11,14,"['b', 'c', 'i', 'o', 'v']",[],3,8.0,8,8,1.0,"['1040', '1104', '1208', '290', '372', '443', '463', '467', '555', '589', '615', '758', '785', '798']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
5maj_5maj_7maj_5maj_7maj_7maj_5maj_7maj,8,0,0,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"['c', 'l', 'o', 'u', 'v']",['ul'],3,3.0,8,10,1.125,"['1194', '123', '130', '245', '429', '457', '518', '560', '787', '889', '968']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
5maj_5maj_7maj_5maj_7maj_5maj_7maj_77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,0,12,"['b', 'c', 'd', 'l', 'o', 't', 'u', 'v']",['od'],1,8.0,8,8,1.0,"['1063', '1113', '1178', '1225', '1248', '183', '244', '425', '477', '925', '964', '968']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_5maj_5maj_2maj_10maj_2maj_10maj,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,18,6,6,"['b', 'c', 'l', 'p', 'u', 'v']",[],2,7.0,7,7,1.0,"['43', '572', '83', '834', '891', '979']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
3min_7maj_9maj_5min_10maj_4min_10min,7,3,1,0,0,0,0,3,1,13,1,0,0,0,0,13,1,13,1,0,0,0,0,13,1,1,"['d', 'l', 's', 'v']",[],6,7.0,7,7,1.0,['517'],"['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
5maj_5maj_7maj_7maj_10maj_7maj_7maj,7,22,11,0,0,0,0,35,20,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,21,"['c', 'd', 'h', 'l', 'p', 't', 'v']","['vl', 'vt']",4,5.375,7,7,1.0357142857142856,"['1134', '1135', '1193', '1208', '1228', '1247', '1287', '19', '214', '289', '314', '322', '425', '455', '484', '545', '67', '773', '792', '886', '889']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_10maj_7maj_7maj_5maj_9min_8maj,7,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['c'],[],1,7.0,7,7,1.0,['992'],"['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv']"
2maj_5maj_5maj_2maj_5maj_7maj_10maj,7,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"['b', 'c', 'o', 't', 'u', 'v']",['pc'],1,7.0,7,7,1.0,"['1104', '1143', '1190', '19', '217', '387', '474', '71', '915']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
0aug(b7)_5min9_0min7_0min7_7aug(b7),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,"['c', 'd', 'l', 's', 'v']",[],1,13.0,13,13,2.6,['887'],"['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
5maj_7maj_5maj_7maj_7maj_10maj_7maj,7,13,3,32,7,0,0,27,14,13,3,31,6,0,0,28,12,13,3,31,6,0,0,30,13,21,"['b', 'c', 'd', 'i', 'l', 'o', 'p', 's', 'u', 'v']","['cr', 'pc', 'vc']",22,3.5,7,13,1.305194805194805,"['10', '1102', '1119', '1135', '115', '1177', '1193', '162', '187', '268', '425', '50', '518', '533', '560', '662', '707', '94', '946', '965', '995']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
5maj_7maj_7maj_5maj_7maj_10maj_7maj,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"['c', 'i', 'o', 'p', 'u', 'v']",[],2,3.75,7,8,1.0714285714285714,"['115', '427']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
01(b3|b7)_3maj_7maj_2min_10maj_2maj,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,10,1,1,"['c', 'v']",[],2,6.0,6,6,1.0,['1169'],"['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_5maj_5maj_7maj_5maj_7maj_5maj,7,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9,6,0,0,0,0,0,0,11,7,9,"['c', 'i', 'l', 'o', 'v']","['cb', 'to', 'tv']",4,6.625,8,9,1.25,"['1063', '203', '212', '246', '30', '356', '463', '477', '615']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_5maj_7maj_5maj_7maj_5maj_5maj,7,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['c', 'l', 't', 'u', 'v']",['lv'],1,8.0,8,8,1.1428571428571428,"['1245', '130', '167', '249', '308', '500', '891']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
0maj_5maj_5maj_2maj_5maj_5maj_2maj,7,39,8,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"['c', 'p', 't']",[],2,7.0,7,7,1.0,"['1104', '1143', '30', '324', '387', '427', '463', '472', '791', '915']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv']"
2maj_5maj_2min_5maj_5maj_2min_3maj,7,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"['c', 'd', 'i', 't', 'v']",[],1,8.0,8,8,1.1428571428571428,"['1285', '258', '349']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_2min_10maj_2min_10maj_10maj,6,0,0,0,0,0,0,39,11,0,0,0,0,0,0,30,9,0,0,0,0,0,0,20,5,12,"['c', 'd', 'i', 'l', 'p', 'u', 'v']",[],8,2.354166666666667,6,6,1.0625,"['1173', '134', '150', '217', '478', '51', '608', '62', '629', '749', '889', '945']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
0min7_3maj_7maj_2min_10maj_2maj,6,0,0,0,0,0,0,0,0,10,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,"['c', 'v']",[],2,6.0,6,6,1.0,['1169'],"['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
2maj_2min_10maj_10maj_4min_8maj,6,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"['b', 'c', 'i', 'l', 't']",[],1,6.0,6,6,1.0,"['1051', '227', '33', '478']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
0min_3maj_7maj_2min_10maj_2maj,6,10,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['c', 'v']",[],2,6.0,6,6,1.0,['1169'],"['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_5maj_10maj_7maj_5maj_7maj,6,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"['b', 'c', 'd', 'l', 'v']",['cs'],1,6.0,6,6,1.0,"['312', '625', '707', '968', '969']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
0maj_0mct_0maj_7maj_5maj_0mct,6,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['c', 'l', 'u', 'v']","['pc', 'uv']",1,6.0,6,6,1.0,"['182', '234', '348', '461', '711', '864']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
5maj_5maj_7maj_5maj_7maj_7maj,6,24,12,47,18,0,0,13,6,0,0,43,14,0,0,18,8,32,9,0,0,0,0,19,9,43,"['b', 'c', 'd', 'l', 'o', 'p', 's', 't', 'u', 'v']","['bv', 'ct', 'cv', 'sd', 'vc', 'vs']",13,4.012820512820513,8,9,1.3076923076923077,"['1018', '1063', '1066', '1100', '1116', '1117', '1135', '1142', '1149', '1193', '1194', '123', '130', '133', '183', '191', '203', '207', '212', '330', '347', '386', '39', '403', '417', '455', '468', '474', '477', '510', '555', '559', '591', '606', '619', '678', '700', '731', '787', '807', '845', '890', '973']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_5maj_9min_3maj_9min_8maj,6,0,0,0,0,0,0,19,7,0,0,0,0,0,0,21,9,0,0,0,0,0,0,15,5,9,"['c', 'o', 'p', 't', 'v']","['vc', 'vt']",5,4.1,7,7,1.1333333333333335,"['217', '250', '401', '549', '598', '616', '617', '749', '902']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
